keyword,count
농장별,19
조례,19
남구,19
중추절,19
농산물유통정보,19
정론관,19
김현미,19
불황,19
스타트업,19
등심,19
공언,19
감염원인,19
동쪽,19
신종,19
홍성한우,19
다비육종,19
비명,19
남원시,19
소독지원,19
대잔치,19
Stand,19
B농가,19
주무부처,19
아픔,19
토핑,19
실업률,19
발병원인,19
경매장,19
미신고자,19
이념,19
금물,19
지준율,19
유니세프,19
조명,19
중장비,19
농림축산식품해양수산위원회,19
가급적,19
미추홀구,19
일주일새,19
재검토,19
발생상황,19
공주시,19
축산인들,19
망고,19
관보,19
28%,19
소강,19
기쁨,19
가평,19
7,19
원내대책회의,19
함유,19
관련주들,19
음폐수,19
획기적,19
황병서,19
4분,19
수주,19
지배적,19
법무,19
임명규,19
통상적,19
탱크,19
37%,19
농업장관회의,19
공동대응,19
위반사항,19
연쇄적,19
BH,19
효율화,19
사투,19
독도,19
걸음,19
경상북도,19
선물세트,19
6.45%,19
2시간,19
후춘화,19
행정부,19
춘제,19
초대,19
454t,19
이계삼,19
쇼크,19
돌파구,19
공급물량,19
예외적,19
산사태,19
저온,19
1500원,19
기념일,19
추가발병,19
신고요령,19
대체품,19
3차례,19
한돈농가들,19
항생제,19
본국,19
삼중,19
해외연수,19
두부,19
상승분,19
해당지역,19
선수단,19
질책,19
하방,19
8대,19
취득,19
6.8%,19
표지판,19
하상윤,19
국가동물방역통합시스템,19
일련,19
경기둔화,19
비닐하우스,19
선물거래소,19
가공육,19
사양,19
2백,19
발대식,19
소멸,19
1.4%,19
현대화,19
축산단지,19
광역살포기,19
강화양돈협회,19
하락폭,19
동해,19
동북아,19
교통사고,19
냉면,19
프레스센터,19
숙달,19
농축협,19
국내총생산,19
2농가,19
영암,19
연출,19
이우철,19
진흥,19
금값,19
합동점검,19
직불,19
김용진,19
컨센서스,19
동물용,19
조직위원회,19
승객,19
전이,19
3위,19
3호,19
생체,19
년간,19
사무국장,19
우수성,19
트렌드,19
VOD,19
EFSA,19
현실성,19
지지자들,19
불시,19
플러스,19
합리,19
중도층,19
뉴욕증시,19
섀너핸,19
항공사,19
다뉴브강,19
파이낸셜타임스,19
침묵,19
달걀값,19
무역위원회,19
탕박,19
안내판,19
구릉지,19
침몰사고,19
로드맵,19
김은경,19
일제청소,18
4824원,18
홍보단,18
포항,18
507곳,18
농림식품부,18
직권남용,18
임파서블,18
절대,18
14.4%,18
등외제외,18
도약,18
가축들,18
장수영,18
고문,18
1차례,18
상상력,18
카카오톡,18
100건,18
일동면,18
큰손,18
야생돼지,18
목표치,18
대재앙,18
쇼핑몰,18
지방자치단체장들,18
부서별,18
불신,18
당첨자,18
발판소독조,18
전문기업,18
안후이성,18
살포기,18
중간재,18
의원님,18
농지,18
축산과,18
CJ,18
둘레,18
이광수,18
서류,18
특별수사,18
부심,18
생산지,18
Suidae,18
경계심,18
10.3,18
위기의식,18
낙찰,18
PMI,18
커첸바이오,18
중앙사고수습본부,18
유통업체들,18
대응력,18
출하승인서,18
ssuccu,18
14.8%,18
화순,18
무안,18
정보공유,18
강원대,18
포클레인,18
자신감,18
어울림,18
BShwang,18
신념,18
사료화,18
진실,18
고추,18
유시민,18
전진영,18
사무실,18
경기부양,18
동시다발적,18
서산시,18
육상,18
대결,18
본질,18
경기북부지역,18
123대,18
주축,18
융합,18
국영,18
김수영,18
적응,18
도주,18
방목농장,18
136마리,18
주한,18
신중국,18
안갯속,18
16곳,18
방위적,18
저력,18
공천룰,18
인체감염,18
비발생,18
자발,18
일축,18
긍부정,18
연결고리,18
사업주,18
구조물,18
특구,18
수출업체,18
버거킹,18
고양이,18
6062원,18
8차,18
진출입,18
박재민,18
88%,18
간이,18
조현지,18
신의주,18
김포지역,18
무이자,18
지역사회,18
40억,18
획득,18
제로,18
홍성서,18
중지명령,18
원어치,18
차이신,18
위기관리센터,18
축종,18
유럽식품안전국,18
야간,18
갑질,18
불발,18
한마디,18
축산학,18
성찰,18
1.9%,18
링크,18
바비큐,18
경보단계,18
활성,18
저출산,18
박주현,18
용품,18
농경제,18
5657원,18
농장소독,18
기업인들,18
김관진,18
호흡,18
총서,18
대응전략,18
12시간,18
동식물검역청,18
치명타,18
과수화상병,18
후유증,18
벤처,18
5개국,18
시한,18
중부권,18
남아프리카공화국,18
400마리,18
사막,18
엇박자,18
비서관,18
장려,18
네이버,18
명심,18
300m,18
4200마리,18
ASF중점관리지역,18
중남미,18
매각,18
밤사이,18
배수,18
가격안정,18
경협,18
인수공통감염병,18
78%,18
추락,18
증원,18
구조조정,18
5달러,18
위험지역,18
독수리,18
할인판매,18
경제활력대책회의,18
농업생산성,18
화면,18
가용자원,18
골목,18
금융지원,18
홍보캠페인,18
현행법,18
제주지역,18
자신들,18
유럽산,18
수산품,18
명칭,18
돼지분뇨,18
라면,18
개인적,18
제주시,18
대추,18
도매상들,18
정책조정회의,18
2012년,18
이병우,18
시범,18
김수연,18
220만,18
포대,18
논리,18
박물관,18
파열,18
수출규제,17
행정복지센터,17
11%,17
377원,17
해외여행자,17
샘표식품,17
오전7시,17
축구,17
전년동기대비,17
황금,17
군별,17
피해상황,17
성환읍,17
부장,17
중도매인,17
일색,17
농특산물,17
전문업체,17
지리,17
위원들,17
수의약품,17
농부,17
워싱턴,17
11명,17
경비단,17
방류,17
우수사례,17
가격하락,17
폐농장,17
어류,17
서울중앙지검,17
고위관계자,17
유입설,17
농림축산검역본부장,17
호우,17
비결,17
궁금증,17
점막,17
인도네시아,17
가설,17
123곳,17
피해복구,17
스팸,17
동물보호법,17
정밀진단검사,17
성장성,17
수의비상방역사업,17
習近平,17
거짓말,17
황진우,17
급사,17
계정,17
기원,17
기업가치,17
제품들,17
선물시장,17
승용차,17
출국길,17
6000원,17
정조,17
하이난섬,17
김호성,17
스태그플레이션,17
해양경찰,17
법인,17
금일,17
단골,17
태풍피해,17
네티즌,17
출근,17
자문위원,17
1920년대,17
괴산,17
국립농산물품질관리원,17
김밥,17
18개,17
국무위원,17
귀순,17
전달식,17
주인공,17
포도,17
규제개혁위원회,17
시카고상품거래소,17
집행부,17
남북연락사무소,17
영업이익률,17
가축위생방역본부,17
19%,17
삭제,17
가열처리,17
무창,17
세균,17
46개국,17
운동회,17
필수적,17
예선,17
23%,17
총소리,17
점포들,17
김학무,17
옥천,17
건씩,17
재래시장,17
동원F&B,17
관광지,17
정책들,17
200원,17
다문화,17
20분,17
300만,17
메뉴얼,17
분열,17
고위험,17
소지품,17
정승헌,17
폭로,17
발버둥,17
정책위,17
선순환,17
허위,17
동요,17
철제,17
시멘트,17
해당농장,17
농가당,17
경기침체,17
압류,17
무인,17
마약,17
책임감,17
에볼라,17
17만,17
세월호,17
음식물류폐기물,17
토의,17
화답,17
금지조치,17
문경,17
8.4%,17
집중방역,17
보호망,17
세기,17
평창,17
강서구,17
세종대로,17
대한수의사회,17
브루셀라병,17
세계보건기구,17
봉사,17
13건,17
대내외,17
양태연,17
랜더링,17
영치,17
응답자,17
현장방역,17
일방적,17
17%가량,17
후퇴,17
상식,17
가상훈련,17
광저우,17
초동대처,17
조치사항,17
분과,17
4조,17
위기관리,17
mtn.co.kr,17
500m~3,17
해당농가,17
가평군,17
해외여행객들,17
홍익표,17
추구,17
교섭,17
경기도교육청,17
교원,17
산업생산,17
임산부,17
양쪽,17
그림자,17
매춘,17
잔존,17
북미대화,17
철원읍,17
방역정책,17
16개소,17
출처,17
농협나주,17
일문일답,17
굴착기,17
체험행사,17
700여명,17
구글,17
소독액,17
시식,17
이목,17
국가위기,17
재가동,17
유포,17
명목,17
96시간,17
민관군,17
상황점검,17
쇼핑,17
강성웅,17
3~10,17
아마존,17
가을축제,17
불똥,17
과수원,17
12.7%,17
체감물가,17
31.9%,17
남짓,17
2km,17
송기섭,17
관측본부,17
렌더링,17
전사적,17
홍성지역,17
도계,17
두려움,17
원포인트,17
불법행위,17
피로감,16
임상수의사,16
명의,16
남미,16
기관장,16
특산물,16
무응답,16
영남권,16
면역증강제,16
의원총회,16
솔루션,16
전남지사,16
관례,16
송금,16
1부부장,16
반복적,16
취항,16
박윤국,16
텃밭,16
광산구,16
tmkim,16
인사들,16
심판,16
성묘,16
전파성,16
소회의실,16
정례브리핑,16
주택가,16
현안보고,16
행정조치,16
경연,16
수입소고기,16
임상예찰,16
오지리,16
타이밍,16
밥TV,16
와규,16
이스라엘,16
파평,16
판매업체,16
고압,16
10%가량,16
평화체제,16
4~7일,16
정화,16
남면,16
증산,16
수의대,16
이노비오,16
송명훈,16
당규,16
VOA,16
조간,16
양동면,16
비호,16
대북지원,16
인양,16
10.3%,16
삼성바이오로직스,16
요원들,16
5800원,16
방제차량,16
335건,16
대한상의,16
말레이시아,16
주식매입,16
교동,16
실국장,16
석민수,16
45.9,16
대환,16
최저금리,16
상환,16
학대,16
가좌동,16
코스모스,16
정규,16
간식,16
최종환,16
선원,16
극단,16
특교세,16
장병들,16
품평회,16
홀스타인,16
상탭,16
스위스,16
임소정,16
주변소독,16
가축운반차량,16
인상분,16
오늘밤,16
마비,16
습식사료,16
승부,16
홍영표,16
저점,16
김용,16
접견,16
개인정보,16
운명,16
부서장,16
보도계획,16
확장세,16
고취,16
상관관계,16
농장출입,16
소매업체,16
농업혁신,16
투자심리,16
북미협상,16
남북미,16
산정,16
선호도,16
최후,16
파문,16
AFPBBNews,16
불행,16
불평등,16
경제지표,16
포크,16
턱밑,16
홍삼,16
정례회의,16
12곳,16
창원시,16
축산물위생관리법,16
1.6%,16
어린이들,16
가시화,16
민주화,16
2500원,16
정서,16
전조,16
본래,16
최용범,16
사슴,16
해리,16
조합원,16
입학,16
협신식품,16
화물차,16
김덕준,16
엠젠플러스,16
광주지역,16
의정부시,16
이동성,16
경기부진,16
잔인,16
막바지,16
사이언스,16
개천절,16
tekken4,16
이학수,16
경제부총리,16
9,16
마리가량,16
high,16
구리,16
순이익,16
종자,16
불식,16
현대차,16
공식화,16
다량배출사업장,16
밀착,16
물가상승,16
청주국제공항,16
트랙,16
방목사육,16
포유류,16
유엔군사령부,16
수량,16
risk,16
김종수,16
상업,16
27만,16
카스,16
희비,16
막말,16
수역,16
하회,16
친서,16
창립,16
3950마리,16
지자체별,16
제조사,16
김윤서,16
15분,16
돼지값,16
음식폐기물,16
의전,16
밀수품목,16
좌절,16
탑승권,16
만성,16
결핍,16
출마,16
다량,16
돼지전염병,16
상관,16
저평가,16
설계,16
지류,16
생물안전연구팀장,16
축산품,16
반년,16
BSE,16
위약금,16
돈육덮밥,16
최적,16
조병옥,16
검찰청,16
특별지시,16
경기세계도자비엔날레,16
토착화,16
1890원,16
국산냉장,16
경기남부,16
발병률,16
교감,16
폐기처분,16
예방책,16
헤드라인,16
소문,16
구비,16
보험료,16
353개,16
캡처,16
0시,16
운동장,16
한태호,16
장수,16
유지류,16
언어,16
가수,16
위법,16
63%,16
방지책,16
관리원,16
22.5%,16
일산,16
취약계층,16
지반,16
콜라겐,16
부처별,16
한중,16
지체,16
혼선,16
선양발,16
밤쯤,16
유로,16
본토,16
축산가,16
수호,16
21만,16
모종,16
도축물량,16
조미,16
지원대책,16
온양읍,15
PK,15
수장,15
외교관,15
정의용,15
133건,15
내과,15
전송,15
매몰처리,15
경락가격,15
국가안보실장,15
정치인,15
과반,15
가스법,15
선고,15
4179원,15
환송,15
아베,15
46만,15
출입로,15
예방처분,15
사업소,15
칠레산,15
노릇,15
비루스,15
임대료,15
경기불황,15
24만,15
회원들,15
보험업계,15
방역안전수칙,15
현대중공업,15
3주일,15
분무,15
소비자가,15
반쪽,15
물리적,15
1등급,15
납입,15
최일선,15
환경보호,15
전장,15
15개,15
기준년,15
백종규,15
푸틴,15
242만,15
122원,15
폭발,15
레이,15
세관장,15
전시장,15
준공식,15
한시적,15
특례,15
경제동향,15
서초구,15
위반자,15
이동통제소,15
개별적,15
전제로,15
1000원,15
이진연,15
적대관계,15
46%,15
와인,15
2%대,15
할인행사,15
하나하나,15
12.4,15
김영철,15
환급,15
초복,15
상자,15
38%,15
사전예방,15
980원,15
다들,15
입원,15
공중,15
대장,15
학부모,15
CCSI,15
토끼,15
42도,15
6.5%,15
낙동강,15
대가,15
2.0%,15
껑충,15
중기,15
상회,15
에스토니아,15
코스피지수,15
동북,15
상응,15
일민미술관,15
하도급,15
800원,15
서비스업,15
폐렴,15
범람,15
거점소독장소,15
헌신,15
응급복구,15
추가경정예산안,15
피부충혈,15
하천물,15
89곳,15
국내방역,15
위기상황,15
2.00%,15
인민일보,15
정책관,15
인명,15
강제,15
생략,15
스트리밍,15
방역청,15
종로,15
농협부천,15
재고물량,15
삼겹살값,15
대열,15
자릿수,15
불법유통,15
카페,15
석모대교,15
4달러,15
감자,15
감염시,15
0.04%,15
40여,15
연쇄살인,15
수출액,15
조사결과,15
철강,15
거리상,15
탈북,15
중증,15
장성,15
소비위축,15
확산속도,15
남극,15
올스톱,15
부양,15
위험요소,15
오비맥주,15
65원,15
지회,15
asf,15
양무진,15
한우축제,15
거점소독초소,15
비축유,15
금주,15
경영자,15
합류점,15
판매금지,15
비상회의,15
23개,15
혼자,15
중앙부처,15
관련자,15
재정부,15
초조,15
IPO,15
2023년,15
2000년,15
67.61달러,15
식감,15
대이동,15
교육위원회,15
국립공원,15
대비태세,15
중국형,15
정체,15
130만,15
전방,15
인접지역,15
80.9%,15
방역점검,15
대왕,15
산중위,15
이성호,15
113만,15
기제,15
세계도자,15
이시종,15
도드람양돈농협,15
부다페스트,15
거품,15
대량생산,15
원가량,15
구청장,15
하몽,15
선진화,15
방글라데시,15
시기,15
헤이룽장,15
전화통화,15
예방적,15
고액,15
수수료,15
양돈가,15
지원방안,15
재발령,15
공모가,15
6월말,15
4.7%,15
공통적,15
최후방어선,15
돈육소시지,15
필사적,15
MTN,15
종일,15
농가소득,15
징계,15
소독장비,15
빈곤,15
신장,15
해남군,15
순수,15
일조,15
신고접수,15
폭증,15
이영규,15
갈태웅,15
로컬푸드,15
승격,15
146마리,15
공백,15
인사말,15
농업분야,15
순창군,15
양산,15
공격적,15
포트폴리오,15
진안,15
사슬,15
백령도,15
신지수,15
5차례,15
가격인상,15
피해규모,15
전세버스,15
볼턴,15
15개소,15
익명,15
셀트리온,15
손질,15
코리아,15
살해,15
아미노산,15
법제사법위원회,15
갈비,15
서울경제,15
형국,15
영향력,15
400만,15
알고리즘,15
손상,15
우즈베키스탄,15
주광덕,15
채이배,15
독점,15
양심,15
출입국자,15
30대,15
업소들,15
한우농가,15
축전,15
지명,15
경제성장,15
돼지사육농장,15
재정지원,15
16명,15
8종,15
중개상,15
사육규모,15
색깔,15
근간,15
안전점검,15
삼청동,15
22억,15
역전,15
대북식량지원,15
특별대책,15
10분,15
강경,14
재조합,14
패러다임,14
천하,14
돼지가격,14
1분,14
90원,14
KOSPI,14
민부론,14
직구,14
IMF,14
양정철,14
2092원,14
이대직,14
채소류,14
액수,14
특별열차,14
휴지,14
전념,14
13,14
진심,14
확산차단,14
관람,14
이자,14
NYT,14
확진시,14
자본,14
소매상,14
검역관들,14
둘레길,14
육종,14
직거래,14
유가와,14
행정예고,14
D램,14
목록,14
표류,14
능동,14
94.5,14
21.4%,14
FM,14
고유,14
중형급,14
영장,14
오세아니아,14
소독실시,14
3법,14
방역취약지,14
한곳,14
22명,14
수사결과,14
겸임교수,14
사정권,14
기념사,14
2터미널,14
주방,14
정식수입절차,14
호화,14
무상교육,14
어르신,14
나스닥,14
생명력,14
간염,14
정액,14
JSA,14
28개,14
마리씩,14
최고위,14
개보수,14
가금농가,14
타임,14
까마귀,14
철원지역,14
사업부,14
사설,14
1995년,14
방역인력,14
공동번영,14
개통식,14
너머,14
물음,14
평화정착,14
오소리,14
베를린,14
5.2%,14
사명,14
롯데푸드,14
급박,14
씽크풀,14
비하,14
식욕결핍,14
간주,14
FMD,14
대담,14
40분,14
난민,14
가격대,14
문제들,14
일부개정령,14
분사,14
유은혜,14
1단계,14
차이잉원,14
농식품부장관,14
밀집단지,14
충주축협,14
공적,14
충실,14
베이컨,14
계양구,14
탐방,14
연계성,14
호세,14
약돌,14
어린이집,14
4시간,14
군민체육대회,14
연금,14
방어진항,14
수집상,14
판가름,14
신대원,14
방역훈련,14
폐장,14
용산구,14
5.1%,14
22곳,14
축산경제대표이사,14
배석,14
강의,14
김수현,14
박가영,14
존경,14
간섭,14
신형,14
선정결과,14
이동통신,14
허가축,14
교부,14
정무위원회,14
과언,14
09:00,14
32개소,14
분만,14
제로페이,14
처방,14
상황총괄반,14
친구,14
혐오,14
한눈,14
파생,14
장재홍,14
늑장,14
비서관실,14
소외,14
정하영,14
제1,14
농장입구,14
눈높이,14
관계당국,14
관세율,14
국제교역,14
안전청,14
김영문,14
이동훈,14
당사자,14
교훈,14
상황종료,14
가축방역대책본부,14
잠정적,14
암컷,14
내외국인,14
왕궁,14
경찰단,14
양보,14
권력형,14
권익,14
연료,14
혁명,14
진천읍,14
20억,14
제동,14
농축산유통국장,14
환경적,14
임파서블푸드,14
폭등세,14
비극,14
국방,14
어르신들,14
소독상황,14
상쉐,14
시찰,14
확산일로,14
전수검사,14
상존,14
콜롬비아,14
41%,14
이사회,14
축산관측팀장,14
농수산물,14
탐지,14
600만,14
불법반입,14
지역재난안전대책본부,14
곡선,14
소독활동,14
길이,14
생과일,14
행동요령,14
국회법,14
태산,14
목함지뢰,14
제일,14
버팀목,14
공약,14
고율,14
고용동향,14
증평군,14
양감,14
바이오제네틱스,14
5975원,14
마중물,14
대중국,14
유통채널,14
디피씨,14
방역팀,14
번호판,14
3종,14
발상,14
국정과제,14
경영난,14
남북대화,14
축적,14
이용보,14
안후이,14
융복합,14
피력,14
분석결과,14
정경,14
연구소장,14
메디안디노스틱,14
상쇄,14
5시간,14
새만금,14
관람객들,14
검역기관,14
저조,14
설비투자,14
엽사,14
묵음,14
상한,14
일괄,14
영상회의실,14
당혹감,14
질타,14
18개월,14
연구팀,14
신기술,14
소형,14
직간접적,14
요양병원,14
물고기,14
3인,14
방역대책반,14
유로화,14
무안군,14
작품,14
한미관계,14
개각,14
월드브리핑,14
더블,14
양돈지역,14
5%가량,14
49.9%,14
2인,14
영변,14
비치,14
전기차,14
그리스,14
식용곤충,14
진로,14
평화경제,14
시의회,14
동물질병관리부장,14
위성환,14
50여,14
편리,14
Live,14
투여,14
동물복지,14
체류자,14
제3차,14
축제들,14
정읍,14
참관,14
역추적,14
식물검역관,14
조선중앙통신,14
돈업,14
1.75,14
모자,14
태화강,14
기재,14
사육시설,14
이성희,14
초기대응,14
활보,14
아시아나항공,14
약보합세,14
ASF유전자,14
괴리,14
전동리,14
소비자물가동향,14
대조적,14
육안,14
축사시설,14
전적,14
군대,14
테스트,14
상습,14
국가발전개혁위원회,14
평상시,14
LG화학,14
포용,14
하점,14
token77,14
끼리,14
운송서비스,14
40.5,14
노태영,14
2030년,14
허난,14
기득권,14
생활물가,14
부경양돈농협,14
한국시간,14
연방준비제도,14
35.4%,14
농관원,14
중도,14
0.4,14
면세점,14
감량기,14
중고산마을,14
태봉제,14
전향적,14
문구,14
김민철,14
냉동식품,14
한자리,14
혈액성,14
입점,14
웨이보,14
금융위원회,14
역제안,14
백두산,14
체감경기,14
15.4%,14
마스크,14
이문석,14
월평균,14
오피넷,14
생선,14
담당공무원,14
소셜미디어,14
8개소,13
규격,13
예방차원,13
개도국,13
김석기,13
특강,13
식품위생법,13
육식동물,13
59.8%,13
M&A,13
신종플루,13
제3국,13
참여자들,13
청산,13
jaebogy,13
유산증상,13
적폐,13
업그레이드,13
축산업체,13
제주축협,13
차제,13
대외경제장관회의,13
도마,13
콜센터,13
경작지,13
김수언기자,13
확산단계,13
고립,13
6조,13
모바일,13
이현종,13
직업,13
실수,13
특종,13
해양경찰청장,13
포진,13
배급,13
그날,13
버거,13
아랍에미리트,13
주요경제일정,13
15.3%,13
결과적,13
용량,13
52시간,13
가공육품,13
신호탄,13
수면,13
동시다발,13
115건,13
소용,13
몰살,13
여객,13
29곳,13
잠재적,13
과학기술,13
초동대응반,13
5119원,13
강수량,13
5400만,13
퇴진,13
기립불능,13
꼬미양,13
직무,13
개소식,13
최선호주,13
표출,13
3950두,13
3면,13
농무관,13
광공업,13
생돈,13
유행성설사병,13
5838원,13
경상,13
농정국장,13
74%,13
카타르,13
초월,13
체납,13
6.4%,13
신고포상금,13
방역거점,13
경구,13
금융위기,13
ㆍ물적,13
딜레마,13
고장,13
검진,13
문서,13
발생일,13
한돈인,13
새해,13
베네수엘라,13
YOUTUBE,13
도비,13
양귀비,13
CBS,13
슈완스사,13
게티이미지뱅크,13
초등학생,13
평창동계올림픽,13
한마음대회,13
하루아침,13
혁신성장,13
4571원,13
CBP,13
A업소,13
우대,13
난리,13
구본영,13
2450마리,13
느낌,13
문경시,13
웹사이트,13
휴대폰,13
제어,13
이슈들,13
주1회,13
6201원,13
식당들,13
상해,13
김영주,13
10.9%,13
2000년대,13
경제정책,13
9백,13
29%,13
가축병,13
트레일러닝,13
연동,13
5200원,13
투자가,13
이슬기,13
불법적,13
영빈관,13
현지시각,13
총궐기,13
시청자,13
공모사업,13
1791억,13
반송,13
금융통화위원회,13
앞줄,13
행궁,13
공정성,13
무력화,13
선점,13
박상준,13
67농가,13
냉동고기,13
굽기,13
한국산,13
덜미,13
운영시간,13
증식,13
신선,13
명성,13
풍속,13
식별,13
이씨,13
방점,13
mtn,13
코엑스,13
연락처,13
실시중,13
기법,13
수해,13
처우,13
박스,13
가나,13
겸직,13
혼조세,13
2교대,13
심혈,13
특이적,13
기관들,13
회피,13
40.4%,13
한탄,13
지향,13
youthage,13
훈제계란,13
정책실장,13
일반사료,13
도쿄,13
제반,13
식초,13
1133만,13
활기,13
곤혹,13
주둔,13
지원반,13
유재,13
의사결정,13
엑스코,13
S&P,13
유실,13
상황판단회의,13
전시회,13
함용문,13
증명,13
동물보호단체,13
여름휴가,13
실마리,13
433원,13
무더위,13
육표,13
균열,13
사무소장,13
에이전트,13
결실,13
아시아국가,13
강포리,13
세계식량농업기구,13
부총재,13
대한노인회,13
톤당,13
회신,13
높이,13
25만,13
착공식,13
헤럴드DB,13
한국석유공사,13
지자체장,13
상시적,13
축산업자,13
전용차량,13
차세대,13
베트남어,13
리스트,13
식품업체,13
광명시,13
꼬리,13
노동자들,13
순위,13
외통위,13
충청북도,13
고지,13
어민,13
프리믹스,13
지역들,13
11시간,13
개복,13
포토라인,13
세탁,13
소상공인들,13
충남도내,13
보도국장,13
아기,13
폐해,13
사료대리점,13
증언,13
사료운반기사,13
정면,13
축산식품,13
자리매김,13
자녀들,13
가축시장,13
영중면,13
관리부장,13
농장관리자,13
신속처리안건,13
쿠바,13
축협공동방제단,13
순찰,13
ASF발생,13
14만,13
재무,13
돼지열병바이러스,13
목포,13
권한,13
당선,13
체질,13
걱정거리,13
국세청장,13
62만,13
비상대책회의,13
침범,13
일행,13
나들이객,13
맞불,13
형편,13
허락,13
23.3%,13
달만,13
2004년,13
공동조사,13
서산,13
복병,13
1~2일,13
노래,13
기차지,13
서울로,13
기인,13
가짜뉴스,13
한국경제,13
부평구,13
출근길,13
장서,13
담당자들,13
3천만,13
충남농협,13
단일,13
중장기,13
무방비,13
5.5%,13
31만,13
파운드당,13
leekb,13
확산조짐,13
저녁쯤,13
후각,13
급식소,13
수출길,13
거절,13
GMO,13
함량,13
내통,13
윤형기,13
입지,13
4000~4200원,13
작황,13
보고회,13
합의서,13
기각,13
부문별,13
한참,13
산출,13
퇴근,13
중동호흡기증후군,13
병원균,13
전남산,13
남녀노소,13
기장군,13
식음료,13
350만,13
자살,13
장내,13
최대수혜,13
계획서,13
60여,13
강요,13
중앙회,13
리플릿,13
70만,13
선양시,13
단절,13
4850만,13
염기서열,13
서해안,13
역풍,13
만족도,13
헝가리산,13
집중관리,13
실무협의,13
체온,13
물줄기,13
저지방,13
장마당,13
문전,13
검역정책과장,13
4732마리,13
검찰권,13
지면,13
연도,13
창덕궁,13
공개적,13
36년,13
부양책,13
임효선,13
400원,13
노무라,13
6400원,13
그림,13
20~30%,13
97만,13
월경,13
내림세,13
가족농장,13
뿌리,13
불리,13
비강,13
동생,13
응급,13
당면,13
골든,12
의혹들,12
가세,12
1800마리,12
구리시,12
진두지휘,12
49%,12
김용재,12
볼거리,12
질소,12
비례,12
기차역,12
화폐,12
홍준표,12
다각적,12
무용지물,12
헐값,12
옌타이,12
3층,12
멸균우유,12
수입가격,12
아시아양돈수,12
여행시,12
김천시,12
감염돼지,12
철수,12
14명,12
비욘드,12
돈육가공식품,12
품귀현상,12
행정사무감사,12
95만,12
150%,12
어린이날,12
위선자,12
보합,12
ID,12
시식회,12
파월,12
운항노선,12
14시간,12
수일,12
안돼,12
매매동향,12
건강보험,12
생필품,12
특별조정교부금,12
계획도,12
조수진,12
방어막,12
문턱,12
유예,12
교역량,12
상반,12
밀수축산물,12
나무,12
김춘수,12
강보합,12
3.1%,12
과다,12
진상,12
평안남도,12
세월,12
축대,12
진원지,12
안동시,12
거주지,12
타깃,12
100원,12
족발,12
태경산업,12
전통적,12
부두,12
농산업,12
외식업,12
국내공급물가지수,12
예찰지역,12
시군지부장,12
제각각,12
홍역,12
2003년,12
안양봉,12
라니티딘,12
수로,12
ILO,12
악수,12
리투아니아,12
이행기간,12
198%,12
인상폭,12
부유층,12
38.7%,12
기틀,12
생산능력,12
은폐,12
원발농장,12
아나운서,12
박선강,12
3906원,12
적발업소,12
후쿠시마,12
지정도축장,12
마포구,12
대표연설,12
소셜네트워크서비스,12
주소,12
기획재정위원회,12
A농가,12
소줏값,12
비장종대,12
허식,12
삽시간,12
관계장관회의,12
참조,12
삼척,12
검거,12
선장,12
식품산업,12
외신들,12
연쇄살인사건,12
1100만,12
양자,12
한림읍,12
부재,12
건강관리,12
발생현황,12
트립토판,12
상권,12
자율적,12
동물보호연합,12
일체,12
가산세,12
국무위원들,12
감수성,12
준비중,12
풍경,12
3.3%,12
기자실,12
한민족,12
홍경수,12
총액,12
환경단체,12
과반수,12
제일평화시장,12
할아버지,12
불가피,12
우승원,12
근원,12
불법수입축산물,12
고용장려금,12
남한산성문화제,12
바닷길,12
약식,12
월드,12
2.25%,12
행동지침,12
ASF방역대책상황실,12
출퇴근,12
2.00,12
유승관,12
그래프,12
김지선,12
2200원,12
간이키트,12
1급,12
강연섭,12
3.0%,12
보안,12
oswso,12
차별,12
이성우,12
돈가스,12
기밀,12
50억,12
7.7%,12
미안,12
검역물,12
난제,12
타운,12
전투,12
억류,12
경쟁적,12
옴니포크,12
감염증,12
오상우,12
검역강화,12
경감,12
홍봉진,12
절제,12
실종자,12
1400마리,12
소나무,12
하나로마트,12
한일군사정보보호협정,12
호주산,12
촉발,12
상담센터,12
관계부서,12
학부모들,12
손원태기자,12
리스본,12
방역요원,12
구석구석,12
전문인력,12
대한양돈협회,12
거부감,12
클러스터,12
랑세스,12
경고음,12
탈출,12
상점,12
300여,12
오세현,12
최재용,12
가습기살균제,12
한데,12
결항,12
친인척,12
해남,12
갤럭시,12
감동,12
자사,12
생업,12
1~9일,12
디자인,12
이반,12
원전,12
회식,12
유통가,12
5회,12
나들이철,12
300곳,12
레이더,12
15곳,12
mslee2,12
shoonyi,12
도살장,12
발육,12
유럽지역,12
kimdy0818,12
송환법,12
소극,12
공보,12
원천차단,12
동물방역,12
단식,12
주변국가,12
껍질,12
첩보,12
부사장,12
무인기,12
형식적,12
중점관리,12
2면,12
발생여부,12
수석연구원,12
심장,12
취약농가,12
주요국,12
박광진,12
2호,12
결의대회,12
26년,12
30명,12
시책,12
인위적,12
천일홍,12
그램,12
허비,12
공급망,12
처리장,12
관심도,12
최병수,12
유념,12
82%,12
입주,12
하차,12
가축운송기사,12
cbsmit,12
길자드,12
대변,12
병천면,12
중앙당,12
스크린,12
숨통,12
정신적,12
거주자,12
1993년,12
